"","Season","Date","Location","HomeTeam","HomeScore","AwayTeam","AwayScore","AwayPenalty","HomePenalty","Weekday","HomeSeason","AwaySeason","Attendance","Attendancein1000s","RegularPlayoff","Homewin","ClosedDoors","RelativeCap"
"1347","2012-13 season:",2013-01-22,"New Jersey","New Jersey",3,"Philadelphia",0,36,34,3,"2012-13 season: New Jersey","2012-13 season: Philadelphia",17625,17.625,"R",1,0,1.06727625045416
"1348","2012-13 season:",2013-01-22,"Edmonton","Edmonton",3,"San Jose",6,12,12,3,"2012-13 season: Edmonton","2012-13 season: San Jose",16839,16.839,"R",0,0,0.917806725895242
"1349","2012-13 season:",2013-01-22,"Chicago","Chicago",3,"St Louis",2,11,9,3,"2012-13 season: Chicago","2012-13 season: St Louis",21455,21.455,"R",1,0,1.08814728406958
"1350","2012-13 season:",2013-01-22,"Carolina","Carolina",1,"Tampa Bay",4,14,16,3,"2012-13 season: Carolina","2012-13 season: Tampa Bay",18680,18.68,"R",0,0,1
"1351","2012-13 season:",2013-01-22,"Washington","Washington",2,"Winnipeg",4,18,30,3,"2012-13 season: Washington","2012-13 season: Winnipeg",18506,18.506,"R",0,0,1
"1352","2012-13 season:",2013-01-23,"NY Rangers","NY Rangers",4,"Boston",3,17,17,4,"2012-13 season: NY Rangers","2012-13 season: Boston",17200,17.2,"R",1,0,0.955237143174497
"1353","2012-13 season:",2013-01-23,"Arizona","Arizona",5,"Columbus",1,12,8,4,"2012-13 season: Arizona","2012-13 season: Columbus",8355,8.355,"R",1,0,0.487883211678832
"1354","2012-13 season:",2013-01-23,"Vancouver","Vancouver",3,"Calgary",2,8,10,4,"2012-13 season: Vancouver","2012-13 season: Calgary",19810,19.81,"R",1,0,1.04759386567953
"1355","2012-13 season:",2013-01-23,"Pittsburgh","Pittsburgh",2,"Toronto",5,15,31,4,"2012-13 season: Pittsburgh","2012-13 season: Toronto",18641,18.641,"R",0,0,1.01381410779355
"1356","2012-13 season:",2013-01-24,"Carolina","Carolina",6,"Buffalo",3,8,12,5,"2012-13 season: Carolina","2012-13 season: Buffalo",18081,18.081,"R",1,0,0.967933618843683
"1357","2012-13 season:",2013-01-24,"Colorado","Colorado",4,"Columbus",0,24,28,5,"2012-13 season: Colorado","2012-13 season: Columbus",14325,14.325,"R",1,0,0.80436857768544
"1358","2012-13 season:",2013-01-24,"Dallas","Dallas",2,"Chicago",3,4,14,5,"2012-13 season: Dallas","2012-13 season: Chicago",17868,17.868,"R",0,0,0.964170084178718
"1359","2012-13 season:",2013-01-24,"Edmonton","Edmonton",2,"Los Angeles",1,25,31,5,"2012-13 season: Edmonton","2012-13 season: Los Angeles",16839,16.839,"R",1,0,0.917806725895242
"1360","2012-13 season:",2013-01-24,"Washington","Washington",1,"Montreal",4,13,17,5,"2012-13 season: Washington","2012-13 season: Montreal",18506,18.506,"R",0,0,1
"1361","2012-13 season:",2013-01-24,"Toronto","Toronto",4,"NY Islanders",7,10,4,5,"2012-13 season: Toronto","2012-13 season: NY Islanders",19125,19.125,"R",0,0,1.01626016260163
"1362","2012-13 season:",2013-01-24,"Philadelphia","Philadelphia",2,"NY Rangers",1,28,20,5,"2012-13 season: Philadelphia","2012-13 season: NY Rangers",19596,19.596,"R",1,0,1.00271196847976
"1363","2012-13 season:",2013-01-24,"St Louis","St Louis",3,"Nashville",0,13,13,5,"2012-13 season: St Louis","2012-13 season: Nashville",16047,16.047,"R",1,0,0.886770557029178
"1364","2012-13 season:",2013-01-24,"Florida","Florida",1,"Ottawa",3,10,6,5,"2012-13 season: Florida","2012-13 season: Ottawa",15634,15.634,"R",0,0,0.812155844155844
"1365","2012-13 season:",2013-01-24,"San Jose","San Jose",5,"Arizona",3,14,12,5,"2012-13 season: San Jose","2012-13 season: Arizona",17562,17.562,"R",1,0,1
"1366","2012-13 season:",2013-01-25,"Buffalo","Buffalo",1,"Carolina",3,27,17,6,"2012-13 season: Buffalo","2012-13 season: Carolina",18824,18.824,"R",0,0,0.987100157315155
"1367","2012-13 season:",2013-01-25,"Detroit","Detroit",5,"Minnesota",3,15,21,6,"2012-13 season: Detroit","2012-13 season: Minnesota",20066,20.066,"R",1,0,1.02823469126313
"1368","2012-13 season:",2013-01-25,"Boston","Boston",4,"NY Islanders",2,13,23,6,"2012-13 season: Boston","2012-13 season: NY Islanders",17565,17.565,"R",1,0,1
"1369","2012-13 season:",2013-01-25,"Tampa Bay","Tampa Bay",6,"Ottawa",4,29,37,6,"2012-13 season: Tampa Bay","2012-13 season: Ottawa",19204,19.204,"R",1,0,1.00586633144773
"1370","2012-13 season:",2013-01-25,"Winnipeg","Winnipeg",4,"Pittsburgh",2,4,2,6,"2012-13 season: Winnipeg","2012-13 season: Pittsburgh",15004,15.004,"R",1,0,0.979309444553228
"1371","2012-13 season:",2013-01-25,"Anaheim","Anaheim",0,"Vancouver",5,16,31,6,"2012-13 season: Anaheim","2012-13 season: Vancouver",17529,17.529,"R",0,0,1.02067078141376
"1372","2012-13 season:",2013-01-25,"New Jersey","New Jersey",3,"Washington",2,12,16,6,"2012-13 season: New Jersey","2012-13 season: Washington",17625,17.625,"R",1,0,1.06727625045416
"1373","2012-13 season:",2013-01-26,"Columbus","Columbus",2,"Chicago",3,17,15,7,"2012-13 season: Columbus","2012-13 season: Chicago",18381,18.381,"R",0,0,1.01306216931217
"1374","2012-13 season:",2013-01-26,"San Jose","San Jose",4,"Colorado",0,51,21,7,"2012-13 season: San Jose","2012-13 season: Colorado",17562,17.562,"R",1,0,1
"1375","2012-13 season:",2013-01-26,"Calgary","Calgary",4,"Edmonton",3,14,10,7,"2012-13 season: Calgary","2012-13 season: Edmonton",19289,19.289,"R",1,0,1
"1376","2012-13 season:",2013-01-26,"Arizona","Arizona",2,"Los Angeles",4,22,18,7,"2012-13 season: Arizona","2012-13 season: Los Angeles",14780,14.78,"R",0,0,0.863065693430657
"1377","2012-13 season:",2013-01-26,"Anaheim","Anaheim",3,"Nashville",2,8,6,7,"2012-13 season: Anaheim","2012-13 season: Nashville",17174,17.174,"R",1,0,1
"1378","2012-13 season:",2013-01-26,"Florida","Florida",1,"Philadelphia",7,10,16,7,"2012-13 season: Florida","2012-13 season: Philadelphia",19311,19.311,"R",0,0,1.00316883116883
"1379","2012-13 season:",2013-01-26,"Dallas","Dallas",3,"St Louis",4,8,6,7,"2012-13 season: Dallas","2012-13 season: St Louis",17131,17.131,"R",0,0,0.924401036045759
"1380","2012-13 season:",2013-01-26,"NY Rangers","NY Rangers",5,"Toronto",2,18,18,7,"2012-13 season: NY Rangers","2012-13 season: Toronto",17200,17.2,"R",1,0,0.955237143174497
"1381","2012-13 season:",2013-01-27,"Washington","Washington",3,"Buffalo",2,6,4,1,"2012-13 season: Washington","2012-13 season: Buffalo",18506,18.506,"R",1,0,1
"1382","2012-13 season:",2013-01-27,"Chicago","Chicago",2,"Detroit",1,6,12,1,"2012-13 season: Chicago","2012-13 season: Detroit",21607,21.607,"R",1,0,1.09585636760156
"1383","2012-13 season:",2013-01-27,"St Louis","St Louis",5,"Minnesota",4,12,8,1,"2012-13 season: St Louis","2012-13 season: Minnesota",18265,18.265,"R",1,0,1.00933908045977
"1384","2012-13 season:",2013-01-27,"Montreal","Montreal",4,"New Jersey",3,10,8,1,"2012-13 season: Montreal","2012-13 season: New Jersey",21273,21.273,"R",1,0,0.998638625481175
"1385","2012-13 season:",2013-01-27,"Winnipeg","Winnipeg",5,"NY Islanders",4,14,10,1,"2012-13 season: Winnipeg","2012-13 season: NY Islanders",15004,15.004,"R",1,0,0.979309444553228
"1386","2012-13 season:",2013-01-27,"Tampa Bay","Tampa Bay",5,"Philadelphia",1,27,19,1,"2012-13 season: Tampa Bay","2012-13 season: Philadelphia",19204,19.204,"R",1,0,1.00586633144773
"1387","2012-13 season:",2013-01-27,"Ottawa","Ottawa",1,"Pittsburgh",2,4,10,1,"2012-13 season: Ottawa","2012-13 season: Pittsburgh",20081,20.081,"R",0,0,1.15587405744546
"1388","2012-13 season:",2013-01-27,"San Jose","San Jose",4,"Vancouver",1,33,51,1,"2012-13 season: San Jose","2012-13 season: Vancouver",17562,17.562,"R",1,0,1
"1389","2012-13 season:",2013-01-28,"Carolina","Carolina",3,"Boston",5,19,15,2,"2012-13 season: Carolina","2012-13 season: Boston",17190,17.19,"R",0,0,0.920235546038544
"1390","2012-13 season:",2013-01-28,"Edmonton","Edmonton",4,"Colorado",1,12,6,2,"2012-13 season: Edmonton","2012-13 season: Colorado",16839,16.839,"R",1,0,0.917806725895242
"1391","2012-13 season:",2013-01-28,"Columbus","Columbus",2,"Dallas",1,16,10,2,"2012-13 season: Columbus","2012-13 season: Dallas",10475,10.475,"R",1,0,0.577325837742504
"1392","2012-13 season:",2013-01-28,"Arizona","Arizona",4,"Nashville",0,15,11,2,"2012-13 season: Arizona","2012-13 season: Nashville",8581,8.581,"R",1,0,0.501080291970803
"1393","2012-13 season:",2013-01-28,"Los Angeles","Los Angeles",3,"Vancouver",2,8,6,2,"2012-13 season: Los Angeles","2012-13 season: Vancouver",18344,18.344,"R",1,0,1.0062534284147
"1394","2012-13 season:",2013-01-29,"San Jose","San Jose",3,"Anaheim",2,4,8,3,"2012-13 season: San Jose","2012-13 season: Anaheim",17562,17.562,"R",1,0,1
"1395","2012-13 season:",2013-01-29,"Minnesota","Minnesota",3,"Columbus",2,14,18,3,"2012-13 season: Minnesota","2012-13 season: Columbus",17584,17.584,"R",1,0,0.979391778990754
"1396","2012-13 season:",2013-01-29,"Detroit","Detroit",4,"Dallas",1,22,22,3,"2012-13 season: Detroit","2012-13 season: Dallas",20066,20.066,"R",1,0,1.02823469126313
"1397","2012-13 season:",2013-01-29,"Tampa Bay","Tampa Bay",5,"Florida",2,37,15,3,"2012-13 season: Tampa Bay","2012-13 season: Florida",19204,19.204,"R",1,0,1.00586633144773
"1398","2012-13 season:",2013-01-29,"Boston","Boston",2,"New Jersey",1,11,15,3,"2012-13 season: Boston","2012-13 season: New Jersey",17565,17.565,"R",1,0,1
"1399","2012-13 season:",2013-01-29,"Pittsburgh","Pittsburgh",1,"NY Islanders",4,21,6,3,"2012-13 season: Pittsburgh","2012-13 season: NY Islanders",18657,18.657,"R",0,0,1.01468428781204
"1400","2012-13 season:",2013-01-29,"NY Rangers","NY Rangers",2,"Philadelphia",1,6,14,3,"2012-13 season: NY Rangers","2012-13 season: Philadelphia",17200,17.2,"R",1,0,0.955237143174497
"1401","2012-13 season:",2013-01-29,"Buffalo","Buffalo",3,"Toronto",4,9,21,3,"2012-13 season: Buffalo","2012-13 season: Toronto",18801,18.801,"R",0,0,0.985894074462507
"1402","2012-13 season:",2013-01-29,"Montreal","Montreal",4,"Winnipeg",3,17,19,3,"2012-13 season: Montreal","2012-13 season: Winnipeg",21273,21.273,"R",1,0,0.998638625481175
"1403","2012-13 season:",2013-01-29,"Ottawa","Ottawa",3,"Washington",2,12,8,3,"2012-13 season: Ottawa","2012-13 season: Washington",19267,19.267,"R",1,0,1.1090197432798
"1404","2012-13 season:",2013-01-30,"Minnesota","Minnesota",3,"Chicago",2,8,4,4,"2012-13 season: Minnesota","2012-13 season: Chicago",18550,18.55,"R",1,0,1.03319594519327
"1405","2012-13 season:",2013-01-30,"Vancouver","Vancouver",3,"Colorado",0,15,13,4,"2012-13 season: Vancouver","2012-13 season: Colorado",18910,18.91,"R",1,0,1
"1406","2012-13 season:",2013-01-30,"Arizona","Arizona",1,"Edmonton",2,6,10,4,"2012-13 season: Arizona","2012-13 season: Edmonton",12955,12.955,"R",0,0,0.756496350364964
"1407","2012-13 season:",2013-01-30,"Ottawa","Ottawa",5,"Montreal",1,36,28,4,"2012-13 season: Ottawa","2012-13 season: Montreal",19620,19.62,"R",1,0,1.12933862890692
"1408","2012-13 season:",2013-01-31,"Boston","Boston",4,"Buffalo",7,13,13,5,"2012-13 season: Boston","2012-13 season: Buffalo",17565,17.565,"R",0,0,1
"1409","2012-13 season:",2013-01-31,"Calgary","Calgary",3,"Colorado",6,6,4,5,"2012-13 season: Calgary","2012-13 season: Colorado",19289,19.289,"R",0,0,1
"1410","2012-13 season:",2013-01-31,"San Jose","San Jose",3,"Edmonton",2,10,6,5,"2012-13 season: San Jose","2012-13 season: Edmonton",17562,17.562,"R",1,0,1
"1411","2012-13 season:",2013-01-31,"New Jersey","New Jersey",4,"NY Islanders",5,15,13,5,"2012-13 season: New Jersey","2012-13 season: NY Islanders",17625,17.625,"R",0,0,1.06727625045416
"1412","2012-13 season:",2013-01-31,"Los Angeles","Los Angeles",1,"Nashville",2,12,6,5,"2012-13 season: Los Angeles","2012-13 season: Nashville",18118,18.118,"R",0,0,0.993856280855732
"1413","2012-13 season:",2013-01-31,"NY Rangers","NY Rangers",0,"Pittsburgh",3,10,14,5,"2012-13 season: NY Rangers","2012-13 season: Pittsburgh",17200,17.2,"R",0,0,0.955237143174497
"1414","2012-13 season:",2013-01-31,"Columbus","Columbus",1,"St Louis",4,48,40,5,"2012-13 season: Columbus","2012-13 season: St Louis",11155,11.155,"R",0,0,0.614803791887125
"1415","2012-13 season:",2013-01-31,"Florida","Florida",6,"Winnipeg",3,31,15,5,"2012-13 season: Florida","2012-13 season: Winnipeg",15731,15.731,"R",1,0,0.817194805194805
"1416","2012-13 season:",2013-01-31,"Toronto","Toronto",3,"Washington",2,16,6,5,"2012-13 season: Toronto","2012-13 season: Washington",19374,19.374,"R",1,0,1.0294914713853
"1417","2012-13 season:",2013-02-01,"Vancouver","Vancouver",2,"Chicago",1,10,12,6,"2012-13 season: Vancouver","2012-13 season: Chicago",18910,18.91,"R",1,0,1
"1418","2012-13 season:",2013-02-01,"Anaheim","Anaheim",3,"Minnesota",1,4,2,6,"2012-13 season: Anaheim","2012-13 season: Minnesota",13007,13.007,"R",1,0,0.757365785489694
"1419","2012-13 season:",2013-02-01,"Carolina","Carolina",1,"Ottawa",0,8,8,6,"2012-13 season: Carolina","2012-13 season: Ottawa",18680,18.68,"R",1,0,1
"1420","2012-13 season:",2013-02-01,"Washington","Washington",3,"Philadelphia",2,25,21,6,"2012-13 season: Washington","2012-13 season: Philadelphia",18506,18.506,"R",1,0,1
"1421","2012-13 season:",2013-02-01,"Dallas","Dallas",4,"Arizona",3,21,13,6,"2012-13 season: Dallas","2012-13 season: Arizona",18101,18.101,"R",1,0,0.976742931146126
"1422","2012-13 season:",2013-02-01,"Detroit","Detroit",5,"St Louis",3,22,10,6,"2012-13 season: Detroit","2012-13 season: St Louis",20066,20.066,"R",1,0,1.02823469126313
"1423","2012-13 season:",2013-02-01,"Tampa Bay","Tampa Bay",8,"Winnipeg",3,25,10,6,"2012-13 season: Tampa Bay","2012-13 season: Winnipeg",19204,19.204,"R",1,0,1.00586633144773
"1424","2012-13 season:",2013-02-02,"Toronto","Toronto",0,"Boston",1,18,16,7,"2012-13 season: Toronto","2012-13 season: Boston",19246,19.246,"R",0,0,1.02268983474148
"1425","2012-13 season:",2013-02-02,"Montreal","Montreal",6,"Buffalo",1,21,17,7,"2012-13 season: Montreal","2012-13 season: Buffalo",21273,21.273,"R",1,0,0.998638625481175
"1426","2012-13 season:",2013-02-02,"Philadelphia","Philadelphia",5,"Carolina",3,13,19,7,"2012-13 season: Philadelphia","2012-13 season: Carolina",19691,19.691,"R",1,0,1.0075730440567
"1427","2012-13 season:",2013-02-02,"Calgary","Calgary",2,"Chicago",3,13,7,7,"2012-13 season: Calgary","2012-13 season: Chicago",19289,19.289,"R",0,0,1
"1428","2012-13 season:",2013-02-02,"Arizona","Arizona",2,"Dallas",0,16,4,7,"2012-13 season: Arizona","2012-13 season: Dallas",12151,12.151,"R",1,0,0.709547445255474
"1429","2012-13 season:",2013-02-02,"Columbus","Columbus",4,"Detroit",2,6,10,7,"2012-13 season: Columbus","2012-13 season: Detroit",17612,17.612,"R",1,0,0.970679012345679
"1430","2012-13 season:",2013-02-02,"Colorado","Colorado",3,"Edmonton",1,12,6,7,"2012-13 season: Colorado","2012-13 season: Edmonton",16119,16.119,"R",1,0,0.905104160817564
"1431","2012-13 season:",2013-02-02,"Anaheim","Anaheim",7,"Los Angeles",4,13,13,7,"2012-13 season: Anaheim","2012-13 season: Los Angeles",17436,17.436,"R",1,0,1.01525561895889
"1432","2012-13 season:",2013-02-02,"Pittsburgh","Pittsburgh",5,"New Jersey",1,6,4,7,"2012-13 season: Pittsburgh","2012-13 season: New Jersey",18635,18.635,"R",1,0,1.01348779028662
"1433","2012-13 season:",2013-02-02,"Tampa Bay","Tampa Bay",2,"NY Rangers",3,2,4,7,"2012-13 season: Tampa Bay","2012-13 season: NY Rangers",19204,19.204,"R",0,0,1.00586633144773
"1434","2012-13 season:",2013-02-02,"San Jose","San Jose",1,"Nashville",2,10,10,7,"2012-13 season: San Jose","2012-13 season: Nashville",17562,17.562,"R",0,0,1
"1435","2012-13 season:",2013-02-03,"Buffalo","Buffalo",3,"Florida",4,12,16,1,"2012-13 season: Buffalo","2012-13 season: Florida",18831,18.831,"R",0,0,0.987467226009439
"1436","2012-13 season:",2013-02-03,"NY Islanders","NY Islanders",0,"New Jersey",3,21,15,1,"2012-13 season: NY Islanders","2012-13 season: New Jersey",11558,11.558,"R",0,0,0.675392976100041
"1437","2012-13 season:",2013-02-03,"Montreal","Montreal",2,"Ottawa",1,12,8,1,"2012-13 season: Montreal","2012-13 season: Ottawa",21273,21.273,"R",1,0,0.998638625481175
"1438","2012-13 season:",2013-02-03,"Washington","Washington",3,"Pittsburgh",6,8,6,1,"2012-13 season: Washington","2012-13 season: Pittsburgh",18506,18.506,"R",0,0,1
"1439","2012-13 season:",2013-02-04,"Toronto","Toronto",1,"Carolina",4,15,13,2,"2012-13 season: Toronto","2012-13 season: Carolina",19072,19.072,"R",0,0,1.0134438599288
"1440","2012-13 season:",2013-02-04,"Colorado","Colorado",2,"Dallas",3,10,10,2,"2012-13 season: Colorado","2012-13 season: Dallas",13441,13.441,"R",0,0,0.754730754113089
"1441","2012-13 season:",2013-02-04,"Arizona","Arizona",2,"Minnesota",1,2,4,2,"2012-13 season: Arizona","2012-13 season: Minnesota",9508,9.508,"R",1,0,0.555211678832117
"1442","2012-13 season:",2013-02-04,"Anaheim","Anaheim",2,"San Jose",1,27,17,2,"2012-13 season: Anaheim","2012-13 season: San Jose",14324,14.324,"R",1,0,0.834051473157098
"1443","2012-13 season:",2013-02-04,"Edmonton","Edmonton",2,"Vancouver",3,8,8,2,"2012-13 season: Edmonton","2012-13 season: Vancouver",16839,16.839,"R",0,0,0.917806725895242
"1444","2012-13 season:",2013-02-05,"Ottawa","Ottawa",4,"Buffalo",3,4,8,3,"2012-13 season: Ottawa","2012-13 season: Buffalo",18345,18.345,"R",1,0,1.05594888620273
"1445","2012-13 season:",2013-02-05,"Detroit","Detroit",1,"Calgary",4,13,15,3,"2012-13 season: Detroit","2012-13 season: Calgary",20066,20.066,"R",0,0,1.02823469126313
"1446","2012-13 season:",2013-02-05,"San Jose","San Jose",3,"Chicago",5,27,23,3,"2012-13 season: San Jose","2012-13 season: Chicago",17562,17.562,"R",0,0,1
"1447","2012-13 season:",2013-02-05,"Winnipeg","Winnipeg",3,"Florida",2,8,4,3,"2012-13 season: Winnipeg","2012-13 season: Florida",15004,15.004,"R",1,0,0.979309444553228
"1448","2012-13 season:",2013-02-05,"Columbus","Columbus",2,"Los Angeles",4,30,29,3,"2012-13 season: Columbus","2012-13 season: Los Angeles",11019,11.019,"R",0,0,0.607308201058201
"1449","2012-13 season:",2013-02-05,"New Jersey","New Jersey",3,"NY Rangers",1,8,10,3,"2012-13 season: New Jersey","2012-13 season: NY Rangers",17625,17.625,"R",1,0,1.06727625045416
"1450","2012-13 season:",2013-02-05,"St Louis","St Louis",1,"Nashville",6,14,8,3,"2012-13 season: St Louis","2012-13 season: Nashville",15206,15.206,"R",0,0,0.840296198054819
"1451","2012-13 season:",2013-02-05,"NY Islanders","NY Islanders",2,"Pittsburgh",4,19,11,3,"2012-13 season: NY Islanders","2012-13 season: Pittsburgh",11318,11.318,"R",0,0,0.661368550224975
"1452","2012-13 season:",2013-02-05,"Philadelphia","Philadelphia",2,"Tampa Bay",1,16,20,3,"2012-13 season: Philadelphia","2012-13 season: Tampa Bay",19616,19.616,"R",1,0,1.00373535281175
"1453","2012-13 season:",2013-02-05,"Washington","Washington",2,"Toronto",3,6,6,3,"2012-13 season: Washington","2012-13 season: Toronto",18506,18.506,"R",0,0,1
"1454","2012-13 season:",2013-02-06,"Colorado","Colorado",0,"Anaheim",3,9,25,4,"2012-13 season: Colorado","2012-13 season: Anaheim",13776,13.776,"R",0,0,0.773541467797181
"1455","2012-13 season:",2013-02-06,"Montreal","Montreal",1,"Boston",2,14,10,4,"2012-13 season: Montreal","2012-13 season: Boston",21273,21.273,"R",0,0,0.998638625481175
"1456","2012-13 season:",2013-02-06,"Edmonton","Edmonton",2,"Dallas",3,8,6,4,"2012-13 season: Edmonton","2012-13 season: Dallas",16839,16.839,"R",0,0,0.917806725895242
"1457","2012-13 season:",2013-02-07,"Ottawa","Ottawa",2,"Carolina",3,6,4,5,"2012-13 season: Ottawa","2012-13 season: Carolina",17337,17.337,"R",0,0,0.997927819029529
"1458","2012-13 season:",2013-02-07,"Columbus","Columbus",3,"Calgary",4,8,8,5,"2012-13 season: Columbus","2012-13 season: Calgary",10484,10.484,"R",0,0,0.577821869488536
"1459","2012-13 season:",2013-02-07,"Arizona","Arizona",2,"Chicago",6,11,35,5,"2012-13 season: Arizona","2012-13 season: Chicago",15096,15.096,"R",0,0,0.881518248175182
"1460","2012-13 season:",2013-02-07,"St Louis","St Louis",1,"Detroit",5,19,6,5,"2012-13 season: St Louis","2012-13 season: Detroit",17699,17.699,"R",0,0,0.978061450044209
"1461","2012-13 season:",2013-02-07,"Philadelphia","Philadelphia",2,"Florida",3,8,8,5,"2012-13 season: Philadelphia","2012-13 season: Florida",19616,19.616,"R",0,0,1.00373535281175
"1462","2012-13 season:",2013-02-07,"Nashville","Nashville",3,"Los Angeles",0,11,11,5,"2012-13 season: Nashville","2012-13 season: Los Angeles",17113,17.113,"R",1,0,1
